time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,6.549687920072388,-3.6435013615443275,22.70035208605727,5.910167660634549,5.863318931786662,0.0,6.391934877086984,-4.3054831300204395,4.108973903542143,-0.19854212628266574,-0.14010759585775528,0.0,469.9054905232388,470.4821738899607,470.13784038335353,466.33869524107257
3.960000000000003,6.938405465742129,-3.9068130047320224,22.941168418560366,5.898484564785861,5.854551998652806,0.0,6.565623653782262,-4.4723137883783455,3.917618091129332,-0.18800703822408538,-0.16216949565856284,0.0,419.74639204611856,417.80482465706706,417.5559271136292,418.43455434180026
4.020000000000002,7.338472879150556,-4.18098854672768,23.172110358343364,5.886774054750468,5.8446088516521115,0.0,6.770219730275631,-4.667488674319419,3.779268028934529,-0.2160193619856813,-0.17396733976267287,0.0,441.1179768061261,440.1156856736539,442.15682218077933,439.8036864187757
4.080000000000001,7.750657721818781,-4.466829124155109,23.394088237058273,5.874344463335635,5.834380010251497,0.0,6.96955960469535,-4.861206649602861,3.6188170781437052,-0.1936406469346355,-0.16429607023841142,0.0,434.8611714336275,435.64219551204036,434.8478671565297,436.6754016468949
4.14,8.176029897255868,-4.765394339017677,23.608427699812584,5.8625594627074875,5.824238792199285,0.0,7.209597778365519,-5.091472563955773,3.5240603927463328,-0.2026325846818418,-0.180694028553982,0.0,464.38832500853744,463.0735237088056,463.55879931591045,462.8153485104451
4.199999999999998,8.613579827970563,-5.076022303229297,23.812594322115544,5.85018686085396,5.813233272988047,0.0,7.3757948759559255,-5.263518821806498,3.280791546236058,-0.21453070780769073,-0.1895292819653487,0.0,409.5028362338911,408.6799479225846,410.586539623462,409.48323645179426
4.259999999999997,9.06258499442103,-5.398280204516391,24.004508046850496,5.837479973422084,5.801903346425011,0.0,7.591251062921244,-5.478988785538203,3.1147990254670708,-0.20679138224212706,-0.18747510940107695,0.0,442.75356683155917,442.88778625072575,443.5425522586033,444.133595124444
4.319999999999996,9.523302584119369,-5.732546037425482,24.183998418058394,5.825573877052106,5.790771880427503,0.0,7.766329829185438,-5.663889576076667,2.86731720887348,-0.18551755147044632,-0.18188896401552543,0.0,413.42993567631135,413.8858068599678,413.38630081998696,415.21522730495485
4.379999999999995,9.99500069466656,-6.078381282200066,24.349144925650798,5.814281250159224,5.779924536174184,0.0,7.957166987719868,-5.864555776767166,2.63646739062688,-0.19421779432013955,-0.17867844231297153,0.0,423.6064864909274,423.8492294294531,423.9843675107682,423.19948077721745
4.439999999999993,10.478353985399316,-6.436513938673459,24.500476067016923,5.802243238785984,5.769578367596516,0.0,8.154750110747132,-6.07380935111842,2.4066689151244103,-0.21825067454204206,-0.16222380657161795,0.0,426.56882057653564,427.94205926276135,428.48808501159516,426.39729514374187
4.499999999999992,10.973503488962558,-6.80726473966499,24.63763978772226,5.789539190910496,5.7599777587683185,0.0,8.350292490157662,-6.285226880848511,2.1642033070168503,-0.20115668446857773,-0.15591964433828778,0.0,425.39630242616664,425.91041075682676,424.79036366167844,426.2075560864738
4.559999999999991,11.480953478108361,-7.19129525249381,24.760852519443333,5.7775889104957034,5.7502089657760855,0.0,8.564640153772839,-6.516365722150199,1.9413771185197168,-0.19547596281391985,-0.18243475423033864,0.0,438.9370127545124,436.7037127092266,437.23343922824273,437.66709486303967
4.6199999999999894,12.002931353071256,-7.590680755637615,24.872852045168568,5.765605823337292,5.7392365950601825,0.0,8.834337310536215,-6.796751400740095,1.789523190884741,-0.20992622804244748,-0.18376235654662113,0.0,471.79185087565884,471.65903815608294,471.6246585177478,470.4699902948481
4.679999999999988,12.539788713300146,-8.005930296079297,24.973473154929454,5.753227504395943,5.72859934944249,0.0,9.060767533273152,-7.04536896253454,1.5626160474697914,-0.1999110493993129,-0.16676275280370303,0.0,446.6564345209834,448.0108684671541,446.49308385156576,447.26807240892947
4.739999999999987,13.092187856418638,-8.437816784386973,25.06285733984962,5.740872657566456,5.718381223922744,0.0,9.351953252283845,-7.351011341256568,1.4140745735477385,-0.2219376214866545,-0.1785219212239457,0.0,484.7189657119115,483.8087917128905,486.31480313184414,484.62317528235667
4.799999999999986,13.65957595731944,-8.886151100586346,25.139578715434716,5.727185542718839,5.7074536709684605,0.0,9.560825667351885,-7.594005516325775,1.1414495063294272,-0.24481034704276017,-0.19052140624880884,0.0,440.08411337852186,439.0566384877058,442.3037526479356,440.3622265122054
4.859999999999984,14.239839939498346,-9.349479786491951,25.200044514162617,5.713132123339156,5.6959129791193845,0.0,9.781057455181216,-7.850739593650661,0.8718931176351985,-0.218746384239803,-0.19625999280033185,0.0,447.7356351631756,447.23247866012076,446.9139960173665,448.979242911596
4.919999999999983,14.833250479200913,-9.828288567410095,25.243876129649912,5.700196753317773,5.6847362949011,0.0,9.999023582561772,-8.109988249973965,0.5870200985701222,-0.2099337002377542,-0.17146407888383153,0.0,446.2756427661659,448.261833627751,447.21265588475757,447.8845965836162
4.979999999999982,15.438838299218501,-10.322067987458619,25.269166299532174,5.6873296502266335,5.674836155203032,0.0,10.187045834944668,-8.349974986759264,0.2542710704076261,-0.22548385673126992,-0.15449431996981022,0.0,429.87781578385085,431.2868719596174,433.3454622467545,431.98856240645927
5.0399999999999805,16.05760285137454,-10.831945453854015,25.276433636218965,5.674317591834589,5.6652165285923175,0.0,10.437741634320943,-8.646271438227224,-0.01464540710369966,-0.20363887314523854,-0.17573245702642987,0.0,467.1977409403221,465.5146024625663,466.5384867779856,468.1972655614658
